Número de camareros: 99999
100000	0.040164
200000	0.063552
300000	0.090048
400000	0.11259
500000	0.140371
600000	0.163244
700000	0.190996
800000	0.212967
900000	0.239918
1000000	0.2706
1100000	0.291939
1200000	0.321488
1300000	0.342808
1400000	0.372959
1500000	0.398494
1600000	0.429677
1700000	0.451614
1800000	0.481949
1900000	0.507633
2000000	0.549789
2100000	0.568123
2200000	0.589957
2300000	0.632715
2400000	0.657713
2500000	0.676637
