Numero de camareros: 50000
100000	0.0316464
200000	0.0551777
300000	0.0794779
400000	0.104948
500000	0.129353
600000	0.155301
700000	0.182654
800000	0.211247
900000	0.243956
1000000	0.26199
1100000	0.287779
1200000	0.316588
1300000	0.339691
1400000	0.367358
1500000	0.395973
1600000	0.421479
1700000	0.452641
1800000	0.484448
1900000	0.502519
2000000	0.535432
2100000	0.564427
2200000	0.59088
2300000	0.616306
2400000	0.652849
2500000	0.695779
