Número de camareros: 1700
100000	0.0235515
200000	0.0473591
300000	0.0714789
400000	0.0966248
500000	0.122319
600000	0.147543
700000	0.173856
800000	0.197155
900000	0.225655
1000000	0.251121
1100000	0.277633
1200000	0.306445
1300000	0.358771
1400000	0.370198
1500000	0.386156
1600000	0.414891
1700000	0.442667
1800000	0.471852
1900000	0.498056
2000000	0.523657
2100000	0.559454
2200000	0.586648
2300000	0.607583
2400000	0.638136
2500000	0.67404
