1000	0.0224706
2000	0.0808641
3000	0.175681
4000	0.324349
5000	0.551678
6000	0.780435
7000	1.01908
8000	1.30432
9000	1.67795
10000	2.09313
11000	2.5114
12000	3.08428
13000	3.40122
14000	4.08003
15000	4.44415
16000	5.06662
17000	5.68876
18000	6.59569
19000	7.1399
20000	8.04291
21000	8.48839
22000	9.46593
23000	10.7189
24000	11.7012
25000	12.4681
